title, kind, keyword
Drunk History (2013–), movie, spoof
Year of the Rabbit (2019–), movie, spoof
Not Another Teen Movie, movie, spoof
Johnny English Strikes Again, movie, spoof
Machete, movie, spoof
The Rocky Horror Picture Show, movie, spoof
Enchanted, movie, spoof
Starsky & Hutch, movie, spoof
The Ridiculous 6, movie, spoof
The Wrecking Crew, movie, spoof
Saturday Night Live (1975–), movie, spoof
Sausage Party, movie, spoof
Dark Shadows, movie, spoof
Your Highness, movie, spoof
Dodgeball: A True Underdog Story, movie, spoof
Spy, movie, spoof
Wreck-It Ralph, movie, spoof
Blazing Saddles, movie, spoof
Austin Powers: International Man of Mystery, movie, spoof
Wet Hot American Summer, movie, spoof
Monty Python and the Holy Grail, movie, spoof
Batman (1966–1968)), movie, spoof
Scary Movie, movie, spoof
Freaks of Nature, movie, spoof
The Pink Panther, movie, spoof
Tank Girl, movie, spoof
The Lego Movie, movie, spoof
Mars Attacks!, movie, spoof
Big Trouble in Little China, movie, spoof
Austin Powers in Goldmember, movie, spoof
Galaxy Quest, movie, spoof
Get Smart, movie, spoof
UHF, movie, spoof
Barbarella, movie, spoof
Yoga Hosers, movie, spoof
This Is Spinal Tap, movie, spoof
Robin Hood: Men in Tights, movie, spoof
Cry-Baby, movie, spoof
Fantastic Beasts: The Crimes of Grindelwald, movie, steampunk
Overlord, movie, steampunk
Robin Hood, movie, steampunk
Hellboy, movie, steampunk
Wonder Woman, movie, steampunk
Mortal Engines, movie, steampunk
Captain America: The First Avenger, movie, steampunk
The Prestige, movie, steampunk
Fantastic Beasts and Where to Find Them, movie, steampunk
Dune, movie, steampunk
Hellboy II: The Golden Army, movie, steampunk
Waterworld, movie, steampunk
Spirited Away, movie, steampunk
Van Helsing, movie, steampunk
Murdoch Mysteries (2008–), movie, steampunk
Hansel & Gretel: Witch Hunters, movie, steampunk
The Time Machine, movie, steampunk
John Carter, movie, steampunk
Sucker Punch, movie, steampunk
Labyrinth, movie, steampunk
Sleepy Hollow, movie, steampunk
Beauty and the Beast, movie, steampunk
Howl's Moving Castle, movie, steampunk
Warehouse 13 (2009–2014)), movie, steampunk
Pirates of the Caribbean: Dead Man's Chest, movie, steampunk
Brazil, movie, steampunk
Hugo, movie, steampunk
Eraserhead, movie, steampunk
Chitty Chitty Bang Bang, movie, steampunk
Pirates of the Caribbean: At World's End, movie, steampunk
The League of Extraordinary Gentlemen, movie, steampunk
The Time Machine, movie, steampunk
Pan, movie, steampunk
Atlantis: The Lost Empire, movie, steampunk
Treasure Planet, movie, steampunk
The Three Musketeers, movie, steampunk
Oz the Great and Powerful, movie, steampunk
The Illusionist, movie, steampunk
9 ), movie, steampunk
Army of Darkness, movie, steampunk
Wild Wild West, movie, steampunk
Jonah Hex, movie, steampunk
Victor Frankenstein, movie, steampunk
Fullmetal Alchemist (2003–2004)), movie, steampunk
Time Bandits, movie, steampunk
Quills, movie, steampunk
Nausicaä of the Valley of the Wind, movie, steampunk
Castle in the Sky, movie, steampunk
Mary Shelley's Frankenstein, movie, steampunk
Batman: Gotham by Gaslight, movie, steampunk
The Boys (2019–), movie, superhero
Spider-Man: Far from Home, movie, superhero
Avengers: Endgame, movie, superhero
Eternals, movie, superhero
Shazam!, movie, superhero
Black Widow, movie, superhero
Hellboy, movie, superhero
Watchmen (2019–), movie, superhero
Thor: Love and Thunder, movie, superhero
Joker ), movie, superhero
Batman: Hush, movie, superhero
Spider-Man: Into the Spider-Verse, movie, superhero
Captain Marvel, movie, superhero
Shang-Chi and the Legend of the Ten Rings, movie, superhero
Arrow (2012–), movie, superhero
The Flash (2014–), movie, superhero
Legion (2017–), movie, superhero
Doctor Strange in the Multiverse of Madness, movie, superhero
Supergirl (2015–), movie, superhero
Jessica Jones (2015–2019)), movie, superhero
Spider-Man: Homecoming, movie, superhero
Gotham (2014–2019)), movie, superhero
Thor: Ragnarok, movie, superhero
Avengers: Infinity War, movie, superhero
Doom Patrol (2019–), movie, superhero
Blade, movie, superhero
Titans ), movie, superhero
The Umbrella Academy (2019–), movie, superhero
Aquaman, movie, superhero
The Dark Knight, movie, superhero
The Falcon and the Winter Soldier (2020–), movie, superhero
Watchmen, movie, superhero
Batwoman (2019–), movie, superhero
Suicide Squad, movie, superhero
WandaVision (2021–), movie, superhero
Dark Phoenix, movie, superhero
Deadpool 2, movie, superhero
Black Panther, movie, superhero
Venom, movie, superhero
Power Rangers, movie, superhero
Guardians of the Galaxy, movie, superhero
Batman Begins, movie, superhero
DC's Legends of Tomorrow (2016–), movie, superhero
Harley Quinn (2019–), movie, superhero
Loki (2021–), movie, superhero
Glass, movie, superhero
Daredevil (2015–2018)), movie, superhero
Brightburn, movie, superhero
The Secret Life of Pets 2, movie, superhero
Spider-Man, movie, superhero
Destiny: The Tale of Kamakura, movie, supernatural
Skullduggery, movie, supernatural
The Power, movie, supernatural
For the Good of Others, movie, supernatural
A Night of Horror Volume 1, movie, supernatural
Wake the Dead, movie, supernatural
When the Walls Talk: The Whispers Estate Documentary, movie, supernatural
Ghostline, movie, supernatural
Genesis ), movie, supernatural
"Look Out\, Officer!", movie, supernatural
Kumander Bawang, movie, supernatural
The Demon, movie, supernatural
The Laplace's Demon, movie, supernatural
Legend of the Mummy, movie, supernatural
Deathstone, movie, supernatural
King's Man, movie, supernatural
Mrs. Ashboro's Cat, movie, supernatural
"Sangraal\, la spada di fuoco", movie, supernatural
Nightmare Man, movie, supernatural
Phoonk, movie, supernatural
Presence of Mind, movie, supernatural
Eternal Evil, movie, supernatural
That Lady in Ermine, movie, supernatural
Reincarnate, movie, supernatural
From the Dead of Night, movie, supernatural
Judge Dredd: Superfiend (2014–), movie, supernatural
Blood Link, movie, supernatural
Grey Knight, movie, supernatural
Fearful John, movie, supernatural
Witchula, movie, supernatural
Gates of Darkness, movie, supernatural
The Other Side ), movie, supernatural
The Burning Zone (1996–1997)), movie, supernatural
Paula Peril and the Serpent Cult, movie, supernatural
Mandao of the Dead, movie, supernatural
The Long Short, movie, supernatural
Shades of Darkness (1983–1986)), movie, supernatural
Evil Angel, movie, supernatural
Classroom 6, movie, supernatural
Ghost Cat, movie, supernatural
Goober and the Ghost Chasers (1973–1975)), movie, supernatural
Scorpion Girl (2017–), movie, supernatural
Impossible Horror, movie, supernatural
The Crying Dead, movie, supernatural
Night of the Cobra Woman, movie, supernatural
Ghost Fever, movie, supernatural
Delusion, movie, supernatural
The Haunting of Helen Walker, movie, supernatural
The Tape ), movie, supernatural
Chrono Crusade (2003–2004)), movie, supernatural
Aquaman, movie, swashbuckler
The Goonies, movie, swashbuckler
Poldark (2015–), movie, swashbuckler
Guardians of the Galaxy, movie, swashbuckler
The Princess Bride, movie, swashbuckler
Solo: A Star Wars Story, movie, swashbuckler
Guardians of the Galaxy Vol. 2, movie, swashbuckler
Black Sails (2014–2017)), movie, swashbuckler
Pirates of the Caribbean: Dead Men Tell No Tales, movie, swashbuckler
The Legend of Tarzan, movie, swashbuckler
Hook, movie, swashbuckler
Pirates of the Caribbean: The Curse of the Black Pearl, movie, swashbuckler
The Mummy, movie, swashbuckler
John Carter, movie, swashbuckler
Legend, movie, swashbuckler
The Count of Monte Cristo, movie, swashbuckler
Prince of Persia: The Sands of Time, movie, swashbuckler
The Man in the Iron Mask ), movie, swashbuckler
Wan pîsu (1999–), movie, swashbuckler
Pirates of the Caribbean: On Stranger Tides, movie, swashbuckler
Pirates of the Caribbean: Dead Man's Chest, movie, swashbuckler
Peter Pan, movie, swashbuckler
The Great Race, movie, swashbuckler
Robin Hood: Prince of Thieves, movie, swashbuckler
Robin Hood: Men in Tights, movie, swashbuckler
Pirates of the Caribbean: At World's End, movie, swashbuckler
The Adventures of Tintin, movie, swashbuckler
Pan, movie, swashbuckler
Rob Roy, movie, swashbuckler
The Three Musketeers, movie, swashbuckler
Eragon, movie, swashbuckler
Master and Commander: The Far Side of the World, movie, swashbuckler
Red Sonja, movie, swashbuckler
Merlin, movie, swashbuckler
The Mask of Zorro, movie, swashbuckler
The 13th Warrior, movie, swashbuckler
Cutthroat Island, movie, swashbuckler
Krull, movie, swashbuckler
Robin Hood, movie, swashbuckler
Peter Pan, movie, swashbuckler
The Artist ), movie, swashbuckler
The Three Musketeers, movie, swashbuckler
Ella Enchanted, movie, swashbuckler
The Road to El Dorado, movie, swashbuckler
The Bounty, movie, swashbuckler
Mutiny on the Bounty, movie, swashbuckler
The Jewel of the Nile, movie, swashbuckler
Puss in Boots, movie, swashbuckler
Brotherhood of the Wolf, movie, swashbuckler
Timeline, movie, swashbuckler
Blade Runner, movie, tech-noir
Blade Runner 2049, movie, tech-noir
The Matrix, movie, tech-noir
The Terminator, movie, tech-noir
Upgrade, movie, tech-noir
Minority Report, movie, tech-noir
Ghost in the Shell, movie, tech-noir
Sunshine, movie, tech-noir
A.I. Artificial Intelligence, movie, tech-noir
Face/Off, movie, tech-noir
Akira, movie, tech-noir
Mute ), movie, tech-noir
Anon ), movie, tech-noir
Dark City, movie, tech-noir
Ghost in the Shell, movie, tech-noir
Hardcore Henry, movie, tech-noir
Blackhat, movie, tech-noir
Strange Days, movie, tech-noir
Johnny Mnemonic, movie, tech-noir
Surrogates, movie, tech-noir
Paycheck, movie, tech-noir
Paranoia ), movie, tech-noir
Antiviral, movie, tech-noir
Cargo, movie, tech-noir
Blade Runner, movie, tech-noir
Ghost in the Shell 2.0, movie, tech-noir
Enter the Matrix, movie, tech-noir
Renaissance, movie, tech-noir
The Count of Monte Cristo (2004–), movie, tech-noir
Texhnolyze (2003–), movie, tech-noir
Alien vs. Ninja, movie, tech-noir
Returner, movie, tech-noir
Tetsuo: The Bullet Man, movie, tech-noir
Hardline, movie, tech-noir
Perfect Dark, movie, tech-noir
Login, movie, tech-noir
GUNSHIP: Tech Noir, movie, tech-noir
The Magnificent Raiders of Dimension War One, movie, tech-noir
Echo Dr., movie, tech-noir
Global Frequency, movie, tech-noir
Numb, movie, tech-noir
Shadowrun, movie, tech-noir
Beyond the Dreamcatcher, movie, tech-noir
Sweet Thing, movie, tech-noir
Robokop (2004–), movie, tech-noir
Xscape, movie, tech-noir
Fear Factory: Cars, movie, tech-noir
Crystal Fortune Run, movie, tech-noir
Mode, movie, tech-noir
Shadowrun, movie, tech-noir
Supernatural (2005–), movie, vampire
American Horror Story (2011–), movie, vampire
Blade, movie, vampire
NOS4A2 (2019–), movie, vampire
The Vampire Diaries (2009–2017)), movie, vampire
Preacher (2016–), movie, vampire
True Blood (2008–2014)), movie, vampire
The Originals (2013–2018)), movie, vampire
What We Do in the Shadows (2019–), movie, vampire
"Love\, Death & Robots (2019–)", movie, vampire
Buffy the Vampire Slayer (1997–2003)), movie, vampire
Blade: Trinity, movie, vampire
Blade II, movie, vampire
Scott Pilgrim vs. the World, movie, vampire
From Dusk Till Dawn, movie, vampire
A Discovery of Witches (2018–), movie, vampire
Twilight ), movie, vampire
Shadowhunters (2016–2019)), movie, vampire
The Dark Crystal, movie, vampire
Blade, movie, vampire
Penny Dreadful (2014–2016)), movie, vampire
The Lego Movie 2: The Second Part, movie, vampire
What We Do in the Shadows, movie, vampire
Van Helsing, movie, vampire
Buffy the Vampire Slayer, movie, vampire
Bram Stoker's Dracula, movie, vampire
Angel (1999–2004)), movie, vampire
The Twilight Saga: Breaking Dawn - Part 2, movie, vampire
Adventure Time (2010–2018)), movie, vampire
The Lost Boys, movie, vampire
The Strain (2014–2017)), movie, vampire
I Am Legend, movie, vampire
Hotel Transylvania 3: Summer Vacation, movie, vampire
Dark Shadows, movie, vampire
Underworld, movie, vampire
Hemlock Grove (2013–2015)), movie, vampire
Castlevania (2017–), movie, vampire
Interview with the Vampire: The Vampire Chronicles, movie, vampire
Freaks of Nature, movie, vampire
From Dusk Till Dawn: The Series (2014–2016)), movie, vampire
Lifeforce, movie, vampire
The Passage, movie, vampire
Dracula Untold, movie, vampire
The Mortal Instruments: City of Bones, movie, vampire
Blade: The Series, movie, vampire
Jennifer's Body, movie, vampire
Underworld: Blood Wars, movie, vampire
The Twilight Saga: Breaking Dawn - Part 1, movie, vampire
The Twilight Saga: Eclipse, movie, vampire
The League of Extraordinary Gentlemen, movie, vampire
Logan, movie, whistleblower
District 9, movie, whistleblower
The Post, movie, whistleblower
Sleepers, movie, whistleblower
Black Mass, movie, whistleblower
Erin Brockovich, movie, whistleblower
Snowden, movie, whistleblower
All the President's Men, movie, whistleblower
Patch Adams, movie, whistleblower
Mark Felt: The Man Who Brought Down the White House, movie, whistleblower
The Ghost Writer, movie, whistleblower
The Insider, movie, whistleblower
Serpico, movie, whistleblower
24 Hours to Live, movie, whistleblower
On the Waterfront, movie, whistleblower
Michael Clayton, movie, whistleblower
The Brady Bunch Movie, movie, whistleblower
The International ), movie, whistleblower
The China Syndrome, movie, whistleblower
The Informant!, movie, whistleblower
Silkwood, movie, whistleblower
Dick, movie, whistleblower
The Whistleblower, movie, whistleblower
The Man Who Would Be King, movie, whistleblower
The Fifth Estate, movie, whistleblower
The Yards, movie, whistleblower
Citizenfour, movie, whistleblower
Norma Rae, movie, whistleblower
Fateful Findings, movie, whistleblower
Seeking Justice, movie, whistleblower
The Deadly Affair, movie, whistleblower
Munna Bhai M.B.B.S., movie, whistleblower
The Manhattan Project, movie, whistleblower
Collision, movie, whistleblower
The Marine 4: Moving Target, movie, whistleblower
I Love Trouble, movie, whistleblower
The Boys of St. Vincent, movie, whistleblower
Rocket Singh: Salesman of the Year, movie, whistleblower
Sex Traffic, movie, whistleblower
XY Chelsea, movie, whistleblower
Vaxxed: From Cover-Up to Catastrophe, movie, whistleblower
Black Rainbow, movie, whistleblower
Lakshmi, movie, whistleblower
A Good American, movie, whistleblower
The Whistle Blower, movie, whistleblower
Risk ), movie, whistleblower
Freakonomics, movie, whistleblower
Accused, movie, whistleblower
150 Milligrams, movie, whistleblower
Mea Maxima Culpa: Silence in the House of God, movie, whistleblower
The Forbidden Kingdom, movie, wuxia
"Crouching Tiger\, Hidden Dragon", movie, wuxia
Shadow, movie, wuxia
Hero, movie, wuxia
House of Flying Daggers, movie, wuxia
"Crouching Tiger\, Hidden Dragon: Sword of Destiny", movie, wuxia
Fearless, movie, wuxia
The Assassin, movie, wuxia
Black Lagoon, movie, wuxia
Curse of the Golden Flower, movie, wuxia
Naked Weapon, movie, wuxia
Iron Monkey, movie, wuxia
Dragon, movie, wuxia
Ashes of Time, movie, wuxia
Reign of Assassins, movie, wuxia
Nirvana in Fire (2015–), movie, wuxia
Flying Swords of Dragon Gate, movie, wuxia
The Sorcerer and the White Snake, movie, wuxia
A Touch of Zen, movie, wuxia
14 Blades, movie, wuxia
True Legend, movie, wuxia
Seven Swords, movie, wuxia
Dragon Inn, movie, wuxia
Battle Through the Heavens (2018–), movie, wuxia
Dragon Inn, movie, wuxia
The New One-Armed Swordsman, movie, wuxia
Brotherhood of Blades, movie, wuxia
The Lady Hermit, movie, wuxia
Return of the One-Armed Swordsman, movie, wuxia
Legendary Weapons of China, movie, wuxia
Come Drink with Me, movie, wuxia
The Swordsman, movie, wuxia
Ever Night (2018–), movie, wuxia
Chinese Paladin (2005–), movie, wuxia
Zu Warriors, movie, wuxia
Flying Dagger, movie, wuxia
Swordsman II, movie, wuxia
Warriors of Heaven and Earth, movie, wuxia
Zu: Warriors from the Magic Mountain, movie, wuxia
Royal Tramp, movie, wuxia
Martial Universe (2018–), movie, wuxia
Wind Blows in Chang Lin (Nirvana in Fire II) (2017–2018)), movie, wuxia
Thunderbolt Fantasy (2016–), movie, wuxia
Xin tian long ba bu zhi tian shan tong lao, movie, wuxia
"Crouching Tiger\, Hidden Dragon", movie, wuxia
The Magic Blade, movie, wuxia
The Butterfly Murders, movie, wuxia
Heroes Shed No Tears, movie, wuxia
Return of the Condor Heroes (1983–), movie, wuxia
Killer Clans, movie, wuxia
Zombieland: Double Tap, movie, zombie
The Walking Dead (2010–), movie, zombie
It ), movie, zombie
Fear the Walking Dead (2015–), movie, zombie
Zombieland, movie, zombie
Annabelle Comes Home, movie, zombie
Thor: Ragnarok, movie, zombie
Pet Sematary, movie, zombie
iZombie (2015–), movie, zombie
The Dead Don't Die, movie, zombie
Overlord, movie, zombie
Doom: Annihilation, movie, zombie
Buffy the Vampire Slayer (1997–2003)), movie, zombie
Ready Player One, movie, zombie
Army of the Dead, movie, zombie
Beetlejuice, movie, zombie
Mortal Engines, movie, zombie
Santa Clarita Diet (2017–2019)), movie, zombie
Pet Sematary, movie, zombie
What We Do in the Shadows, movie, zombie
The Cabin in the Woods, movie, zombie
The Mummy, movie, zombie
World War Z, movie, zombie
Grindhouse, movie, zombie
Sucker Punch, movie, zombie
Shaun of the Dead, movie, zombie
Z Nation (2014–2018)), movie, zombie
Maze Runner: The Death Cure, movie, zombie
Train to Busan, movie, zombie
I Am Legend, movie, zombie
The Autopsy of Jane Doe, movie, zombie
An American Werewolf in London, movie, zombie
Super 8, movie, zombie
28 Days Later..., movie, zombie
Zombieland, movie, zombie
The Evil Dead, movie, zombie
Black Summer (2019–), movie, zombie
Wreck-It Ralph, movie, zombie
Pirates of the Caribbean: On Stranger Tides, movie, zombie
Freaks of Nature, movie, zombie
Planet Terror, movie, zombie
Dawn of the Dead, movie, zombie
Pride and Prejudice and Zombies, movie, zombie
Hocus Pocus, movie, zombie
Evil Dead, movie, zombie
Lifeforce, movie, zombie
Maze Runner: The Scorch Trials, movie, zombie
World War Z 2, movie, zombie
Resident Evil, movie, zombie
Resident Evil: The Final Chapter, movie, zombie
